member_id,campaign_id,touch_date,opened_email_flag,clicked_flag,conversion_flag
M008178,C202403,2024-03-23,0,0,0
M004118,C202409,2024-05-03,1,0,0
M002467,C202411,2024-05-31,1,0,0
M009557,C202415,2024-09-06,0,0,0
M007315,C202408,2024-03-11,0,0,0
M002256,C202404,2024-11-25,0,1,0
M007843,C202408,2024-08-04,1,0,0
M001665,C202406,2024-06-03,1,0,0
M002998,C202404,2024-10-18,1,0,0
M002416,C202415,2025-02-09,1,0,0
M000732,C202406,2025-02-26,0,0,0
M007377,C202411,2025-05-29,1,0,0
M005532,C202415,2025-04-26,0,0,0
M002967,C202411,2025-02-15,1,1,0
M009244,C202412,2025-06-28,1,0,0
M007147,C202401,2024-05-15,0,0,0
M003866,C202403,2024-08-02,1,0,0
M000663,C202410,2024-07-24,1,0,0
M001285,C202408,2024-12-30,1,0,0
M003938,C202403,2025-06-30,1,0,0
M000964,C202410,2025-04-23,0,1,0
M009815,C202414,2025-09-23,1,0,0
M009978,C202401,2025-07-08,1,0,0
M002970,C202403,2024-07-31,1,1,0
M009583,C202414,2024-12-29,1,1,0
M008596,C202411,2024-09-24,0,1,0
M003559,C202409,2025-09-04,0,0,0
M003418,C202414,2025-08-19,0,0,0
M009256,C202410,2025-06-10,0,0,0
M007275,C202412,2025-06-15,0,0,0
M001398,C202414,2025-03-31,1,0,0
M004851,C202405,2024-08-10,1,1,0
M003159,C202415,2025-04-12,0,0,0
M000674,C202412,2025-09-15,1,1,0
M007431,C202406,2024-07-07,1,1,1
M006304,C202413,2024-08-08,1,0,0
M006070,C202411,2025-08-15,1,0,0
M007110,C202405,2024-02-09,1,1,0
M002368,C202405,2024-08-06,1,0,0
M009416,C202405,2025-06-12,1,0,0
M009097,C202401,2025-08-03,1,0,0
M004174,C202404,2024-08-12,0,1,0
M000731,C202410,2025-06-18,0,0,0
M008713,C202406,2024-05-07,0,0,0
M000545,C202411,2024-07-04,1,0,0
M005951,C202411,2024-03-05,1,1,0
M000966,C202405,2024-06-22,1,1,0
M002296,C202402,2025-01-31,1,0,0
M005402,C202411,2025-07-10,1,0,0
M009836,C202401,2025-02-13,0,1,0
M006051,C202414,2025-03-19,1,0,0
M009793,C202410,2025-07-17,0,0,0
M007576,C202406,2024-07-05,1,1,0
M000202,C202405,2025-05-06,0,0,0
M003712,C202407,2025-06-22,0,0,0
M004868,C202401,2024-07-19,1,0,0
M006813,C202403,2024-10-30,0,0,0
M003249,C202408,2024-08-14,1,0,0
M007410,C202413,2024-06-19,1,0,0
M008230,C202408,2024-05-31,0,1,0
M009413,C202407,2025-08-11,0,0,0
M005765,C202401,2024-03-05,0,1,0
M002656,C202407,2024-10-26,0,0,0
M009749,C202410,2025-04-07,0,0,0
M000399,C202414,2024-10-13,0,1,0
M000974,C202415,2025-02-20,0,0,0
M004369,C202404,2025-03-04,0,0,0
M005063,C202402,2024-11-13,1,0,0
M003399,C202414,2024-07-30,0,0,0
M003467,C202415,2024-10-05,1,1,0
M003369,C202407,2025-05-10,1,0,0
M001270,C202412,2024-02-28,1,0,0
M001200,C202413,2024-06-04,1,0,0
M001167,C202402,2025-03-11,1,1,0
M001578,C202405,2024-10-14,0,0,0
M001330,C202403,2025-04-23,1,0,0
M000706,C202412,2025-03-01,1,0,0
M006959,C202412,2024-07-27,0,0,0
M002011,C202407,2025-02-01,1,0,0
M000699,C202413,2025-02-22,1,1,0
M006574,C202407,2024-07-16,0,1,0
M007024,C202406,2024-04-05,0,0,0
M005801,C202414,2024-08-05,1,1,0
M000178,C202410,2024-08-13,1,0,0
M008018,C202411,2024-11-07,1,0,0
M000194,C202402,2024-12-11,0,0,0
M009439,C202409,2025-07-30,0,0,0
M004929,C202405,2025-05-25,1,0,0
M002679,C202414,2024-06-22,0,1,0
M004984,C202409,2025-03-17,0,0,0
M003736,C202410,2024-07-13,1,0,0
M009954,C202407,2025-07-11,0,0,0
M005368,C202404,2024-04-18,1,0,0
M000600,C202406,2024-11-01,0,0,0
M005393,C202414,2024-11-11,1,0,0
M005518,C202405,2024-06-03,1,0,0
M005843,C202407,2025-07-12,1,1,0
M005550,C202404,2024-02-07,1,0,0
M000461,C202402,2025-06-10,1,0,0
M006622,C202414,2025-09-25,1,0,0
M007590,C202405,2025-05-21,0,0,0
M006601,C202410,2024-06-30,1,1,0
M000195,C202412,2025-01-17,1,0,0
M003184,C202411,2024-06-07,0,0,0
M008664,C202409,2024-03-04,0,0,0
M001695,C202401,2025-01-22,1,1,0
M003516,C202409,2025-09-19,0,0,0
M003192,C202413,2025-03-16,0,0,0
M000041,C202402,2024-09-01,0,0,0
M009097,C202402,2025-02-05,1,1,0
M007030,C202407,2024-05-09,1,0,0
M007391,C202408,2024-03-18,1,1,1
M009953,C202413,2024-04-15,1,1,0
M001135,C202412,2025-05-18,1,1,0
M002223,C202408,2024-03-07,1,0,0
M005534,C202409,2025-06-05,1,0,0
M005727,C202413,2024-04-07,1,0,0
M001204,C202415,2024-07-21,1,0,0
M004859,C202410,2024-08-21,0,1,0
M003006,C202409,2025-08-24,0,0,0
M005916,C202413,2025-03-12,1,0,0
M003775,C202406,2025-06-20,1,0,0
M005011,C202402,2025-07-04,0,0,0
M002815,C202404,2024-09-21,1,0,0
M001766,C202406,2024-03-26,1,1,0
M005969,C202413,2024-04-04,1,0,0
M006135,C202402,2024-02-12,1,0,0
M008493,C202409,2025-06-23,1,0,0
M004157,C202403,2025-09-01,1,0,0
M002074,C202404,2024-12-19,1,0,0
M000811,C202411,2024-09-01,1,0,0
M002603,C202401,2024-03-10,0,1,0
M005699,C202407,2025-02-01,1,0,0
M009325,C202415,2025-05-22,0,0,0
M006064,C202411,2025-01-16,1,0,0
M007136,C202408,2024-03-20,0,0,0
M002328,C202406,2024-10-06,1,1,0
M008686,C202408,2024-07-11,0,0,0
M005123,C202415,2025-06-18,0,0,0
M009485,C202415,2024-03-16,0,1,0
M008534,C202411,2024-09-12,0,1,0
M000380,C202405,2025-06-15,1,0,0
M008715,C202412,2024-05-06,1,1,0
M003390,C202405,2024-07-30,0,0,0
M001211,C202415,2024-07-18,1,1,0
M007718,C202409,2024-05-29,0,0,0
M004478,C202415,2025-06-14,1,0,0
M002768,C202404,2025-06-03,1,0,0
M006773,C202407,2025-03-30,0,1,0
M001276,C202409,2024-05-29,1,0,0
M005612,C202412,2024-06-20,1,1,1
M003812,C202404,2024-04-14,0,0,0
M006578,C202413,2024-07-09,0,1,0
M006039,C202402,2025-09-07,1,0,0
M006936,C202413,2025-04-13,1,0,0
M000309,C202408,2024-11-18,1,1,0
M007829,C202402,2024-12-07,0,0,0
M005919,C202414,2024-03-04,1,0,0
M003590,C202401,2025-05-07,1,0,0
M009667,C202406,2025-05-14,0,1,0
M004356,C202414,2024-12-17,0,1,0
M004660,C202403,2024-05-20,1,1,0
M007827,C202413,2025-03-10,0,1,0
M001933,C202413,2024-05-25,1,0,0
M000631,C202404,2025-05-15,1,0,0
M001343,C202403,2024-02-02,1,1,0
M009789,C202401,2025-06-12,1,1,1
M007870,C202410,2024-12-29,0,0,0
M005422,C202407,2024-05-02,1,0,0
M003126,C202413,2024-04-22,1,0,0
M004271,C202404,2025-07-13,0,1,0
M006205,C202414,2025-07-24,1,0,0
M004532,C202408,2024-07-03,0,0,0
M004243,C202408,2025-08-05,0,0,0
M007496,C202409,2024-12-09,0,1,0
M001581,C202413,2025-07-31,0,0,0
M009390,C202401,2024-11-09,1,1,0
M009626,C202402,2025-03-06,1,1,0
M000741,C202404,2025-05-20,1,0,0
M007331,C202410,2025-07-15,0,0,0
M003470,C202401,2024-04-29,0,1,0
M002324,C202405,2024-04-06,1,0,0
M000330,C202410,2024-10-31,1,0,0
M006754,C202408,2024-09-25,1,1,0
M001520,C202407,2024-04-04,1,1,1
M000790,C202402,2024-05-01,1,0,0
M007929,C202401,2024-03-14,0,0,0
M001912,C202404,2025-06-08,0,0,0
M008179,C202401,2025-02-06,1,0,0
M000908,C202414,2024-12-18,1,0,0
M000120,C202403,2024-03-03,0,0,0
M003278,C202402,2024-12-25,1,0,0
M004503,C202403,2024-05-03,1,0,0
M009098,C202401,2025-03-26,1,0,0
M001568,C202404,2025-01-14,0,0,0
M005435,C202405,2024-09-27,1,0,0
M000130,C202406,2024-07-28,1,1,0
M000621,C202415,2025-02-24,0,0,0
M003470,C202407,2024-11-27,0,0,0
M003021,C202405,2025-08-02,1,1,1
M002965,C202408,2024-11-29,1,0,0
M006780,C202412,2024-03-16,1,0,0
M003163,C202407,2024-07-28,0,0,0
M006568,C202405,2025-07-20,1,1,0
M009761,C202409,2025-01-11,0,1,0
M003960,C202414,2024-11-01,1,0,0
M004939,C202402,2025-02-24,1,0,0
M004075,C202401,2024-10-18,1,0,0
M008544,C202408,2024-03-22,0,0,0
M000407,C202408,2025-08-15,1,1,0
M007084,C202402,2024-09-15,1,0,0
M005883,C202408,2025-09-26,0,1,0
M008484,C202407,2024-02-21,1,0,0
M009791,C202414,2025-05-24,0,1,0
M004574,C202412,2025-02-08,1,1,1
M001358,C202404,2024-02-26,1,1,0
M001221,C202404,2024-06-28,1,1,0
M001427,C202410,2025-01-17,1,0,0
M007834,C202406,2024-12-14,1,0,0
M000688,C202409,2024-11-25,0,0,0
M008060,C202406,2024-10-23,0,0,0
M006946,C202401,2024-11-23,0,0,0
M004124,C202406,2024-07-01,0,0,0
M009154,C202402,2025-07-11,0,0,0
M003114,C202411,2025-04-06,1,0,0
M005526,C202410,2025-09-23,0,1,0
M009342,C202409,2024-09-27,1,0,0
M002022,C202401,2024-07-06,1,0,0
M004640,C202409,2024-12-13,1,0,0
M000879,C202410,2024-05-15,1,0,0
M008758,C202403,2024-11-28,1,0,0
M006857,C202407,2024-08-21,0,0,0
M000744,C202403,2024-06-03,1,1,1
M003702,C202408,2024-12-06,1,0,0
M008497,C202407,2024-09-15,0,0,0
M002379,C202401,2025-09-11,1,1,0
M003465,C202413,2025-06-21,1,1,0
M000487,C202409,2024-03-25,1,1,0
M008065,C202405,2024-12-29,0,0,0
M007819,C202413,2024-05-01,0,0,0
M007151,C202407,2025-04-29,1,0,0
M000330,C202404,2025-07-03,1,1,0
M003203,C202410,2024-05-12,1,1,0
M002813,C202408,2025-06-22,1,0,0
M007105,C202407,2025-03-02,1,0,0
M001575,C202404,2024-05-12,1,0,0
M008164,C202414,2024-06-02,1,0,0
M001529,C202406,2024-03-24,1,0,0
M006153,C202402,2025-05-19,1,0,0
M007270,C202407,2024-08-16,1,0,0
M009007,C202403,2025-04-19,1,0,0
M008454,C202413,2025-07-14,1,0,0
M001512,C202407,2024-08-31,1,1,1
M002952,C202406,2025-01-29,0,1,0
M000750,C202410,2024-05-25,1,0,0
M002291,C202413,2024-02-13,0,0,0
M009802,C202406,2025-02-13,0,0,0
M009999,C202415,2025-09-27,1,1,1
M002875,C202403,2025-03-02,0,1,0
M000581,C202406,2024-08-01,0,0,0
M004812,C202404,2024-03-07,1,1,0
M009990,C202411,2024-05-01,1,1,0
M007613,C202405,2025-02-26,1,1,0
M005690,C202409,2024-07-07,1,0,0
M001121,C202409,2024-08-06,1,0,0
M007563,C202402,2025-07-27,0,0,0
M008991,C202410,2025-03-03,1,1,0
M000317,C202408,2025-02-09,1,0,0
M009095,C202404,2025-04-19,1,0,0
M001091,C202407,2024-05-25,1,1,0
M006177,C202401,2025-09-01,1,1,0
M001147,C202406,2025-09-29,1,1,0
M000953,C202413,2024-04-19,1,1,1
M006983,C202407,2025-08-21,1,1,0
M007515,C202407,2025-07-08,0,0,0
M001254,C202412,2024-03-19,1,0,0
M009045,C202411,2024-10-30,1,0,0
M002015,C202411,2024-11-30,0,0,0
M007933,C202411,2024-06-13,0,0,0
M004027,C202408,2024-07-19,1,1,0
M000369,C202410,2025-07-19,1,0,0
M006122,C202409,2024-06-08,1,0,0
M006201,C202403,2024-07-02,0,0,0
M008303,C202409,2024-04-15,0,0,0
M002569,C202404,2024-04-28,1,1,0
M001652,C202415,2025-06-24,1,0,0
M000383,C202410,2024-04-18,1,0,0
M008483,C202407,2025-02-28,1,1,1
M009432,C202415,2024-06-12,1,0,0
M006225,C202414,2024-10-18,1,1,1
M002919,C202409,2024-11-18,0,0,0
M005519,C202413,2025-04-16,1,1,0
M002231,C202405,2024-10-15,0,0,0
M000854,C202410,2025-03-29,0,1,0
M003995,C202409,2024-04-06,1,1,0
M008713,C202407,2025-01-27,0,1,0
M009299,C202405,2025-08-07,0,0,0
M007669,C202412,2024-06-04,1,0,0
M002728,C202404,2025-03-19,1,0,0
M005894,C202402,2024-08-10,1,1,0
M000594,C202403,2024-05-30,0,0,0
M005223,C202412,2024-07-16,1,1,1
M006840,C202415,2025-05-10,1,1,1
M001284,C202408,2024-10-02,0,0,0
M007404,C202407,2024-12-08,1,0,0
M000702,C202414,2024-05-23,0,0,0
M000788,C202405,2025-07-05,0,1,0
M002693,C202411,2024-03-01,0,0,0
M002988,C202404,2024-04-14,0,0,0
M008671,C202404,2024-03-06,1,0,0
M004933,C202409,2025-03-10,0,1,0
M002900,C202409,2024-10-07,1,0,0
M000768,C202411,2025-02-27,1,0,0
M003225,C202414,2024-10-28,1,0,0
M001713,C202404,2025-05-03,0,1,0
M000304,C202404,2025-05-15,0,0,0
M001720,C202404,2025-07-30,1,1,0
M000366,C202402,2025-05-24,1,1,0
M006960,C202408,2024-04-28,1,0,0
M009127,C202407,2024-08-07,0,1,0
M001220,C202402,2024-11-15,1,0,0
M003489,C202407,2024-10-28,1,0,0
M004724,C202408,2025-02-06,0,1,0
M005157,C202414,2024-09-23,1,0,0
M007271,C202403,2024-05-12,1,0,0
M006670,C202407,2024-12-16,0,0,0
M005610,C202401,2025-02-03,1,1,1
M000653,C202412,2025-04-10,1,1,0
M009237,C202415,2024-02-08,0,0,0
M008591,C202414,2024-08-10,0,0,0
M007449,C202409,2024-05-24,1,1,1
M007629,C202408,2024-03-06,1,0,0
M001429,C202415,2024-06-15,0,1,0
M006176,C202411,2024-03-05,0,0,0
M002126,C202411,2025-05-11,0,0,0
M009682,C202408,2024-04-19,1,0,0
M000297,C202411,2024-08-03,1,0,0
M004989,C202404,2025-03-22,0,0,0
M002937,C202413,2024-02-15,0,0,0
M008036,C202412,2025-03-15,1,0,0
M005200,C202406,2024-02-04,1,0,0
M007205,C202406,2024-02-10,0,1,0
M006824,C202410,2025-09-06,1,0,0
M009430,C202414,2024-09-18,1,0,0
M009356,C202410,2025-04-11,0,0,0
M008400,C202401,2025-03-03,1,1,0
M004072,C202401,2024-09-01,1,0,0
M007245,C202407,2024-09-26,0,1,0
M003805,C202401,2024-06-18,0,0,0
M001226,C202404,2025-02-25,1,0,0
M004882,C202410,2024-08-04,0,0,0
M002708,C202413,2024-10-04,0,0,0
M008034,C202401,2024-05-22,0,0,0
M006616,C202407,2025-03-28,0,0,0
M007078,C202408,2024-06-12,0,0,0
M006947,C202410,2024-12-17,0,0,0
M002574,C202406,2024-02-15,1,0,0
M000993,C202410,2024-05-02,1,0,0
M002286,C202414,2025-04-17,0,0,0
M002076,C202401,2025-06-04,0,1,0
M000999,C202408,2025-05-13,1,1,0
M005377,C202411,2024-09-26,0,0,0
M005178,C202402,2025-06-08,0,0,0
M003015,C202410,2025-09-20,1,0,0
M002783,C202413,2024-08-25,0,0,0
M007348,C202402,2024-07-31,1,1,0
M007777,C202414,2025-08-23,1,0,0
M001104,C202414,2024-03-05,0,0,0
M003913,C202411,2024-11-06,1,0,0
M005660,C202409,2024-09-28,1,0,0
M006961,C202404,2024-05-21,1,0,0
M007370,C202401,2024-10-13,1,0,0
M003075,C202413,2024-02-07,1,1,0
M003427,C202414,2024-05-13,1,0,0
M006452,C202403,2024-06-10,0,0,0
M005496,C202405,2024-07-11,1,0,0
M006420,C202404,2025-03-11,0,1,0
M000755,C202401,2024-06-07,0,1,0
M003581,C202407,2024-08-24,0,0,0
M005223,C202404,2024-02-10,1,0,0
M000008,C202411,2025-02-17,1,1,0
M008173,C202408,2025-03-14,0,1,0
M008733,C202403,2025-09-21,1,0,0
M004438,C202409,2025-03-16,0,0,0
M004103,C202403,2025-05-31,0,1,0
M007915,C202415,2024-02-15,1,0,0
M009941,C202403,2025-03-06,0,0,0
M006593,C202403,2024-10-24,1,1,0
M000630,C202405,2025-04-24,1,0,0
M008141,C202408,2024-02-02,1,1,0
M008636,C202402,2024-07-05,0,1,0
M007593,C202409,2025-04-29,0,0,0
M005926,C202402,2025-01-06,1,1,0
M007660,C202409,2025-06-25,1,0,0
M008755,C202413,2025-07-01,1,0,0
M003230,C202408,2024-03-19,1,0,0
M004661,C202414,2025-05-21,1,0,0
M000882,C202405,2025-04-18,1,0,0
M001926,C202401,2024-05-31,0,1,0
M008912,C202410,2025-03-16,1,1,0
M004792,C202410,2025-08-05,0,0,0
M003680,C202415,2025-04-20,0,1,0
M001865,C202407,2024-11-19,0,0,0
M005374,C202410,2024-10-25,1,0,0
M001750,C202414,2025-04-29,1,0,0
M003193,C202412,2024-11-15,1,1,0
M007726,C202407,2025-01-20,1,0,0
M005578,C202407,2025-09-07,0,1,0
M002799,C202415,2024-09-28,1,1,1
M000005,C202402,2025-05-05,0,1,0
M006053,C202405,2024-12-25,0,0,0
M000734,C202404,2024-05-07,1,1,1
M006945,C202404,2025-04-09,0,0,0
M001009,C202408,2025-07-31,1,0,0
M000605,C202410,2024-07-07,0,1,0
M000803,C202415,2025-06-20,1,0,0
M000293,C202403,2024-10-29,1,0,0
M001651,C202410,2024-05-18,1,0,0
M001243,C202402,2024-08-07,1,1,0
M004083,C202403,2024-05-08,1,0,0
M003515,C202413,2024-09-30,1,0,0
M006597,C202406,2025-04-21,1,0,0
M000178,C202407,2025-04-05,0,0,0
M000846,C202407,2024-02-10,0,0,0
M006501,C202415,2025-07-16,0,0,0
M007022,C202408,2024-08-16,0,1,0
M009369,C202403,2025-05-19,0,1,0
M005548,C202409,2025-02-11,0,0,0
M001347,C202415,2025-04-28,0,1,0
M005601,C202406,2025-08-29,0,1,0
M005590,C202415,2025-02-24,1,1,0
M005102,C202401,2025-05-15,1,1,0
M001442,C202407,2025-05-12,0,1,0
M002052,C202410,2024-07-24,1,0,0
M002686,C202410,2024-09-23,1,1,0
M007216,C202415,2024-10-10,0,0,0
M001810,C202415,2024-08-12,0,0,0
M006427,C202404,2025-02-23,0,1,0
M009540,C202401,2024-02-19,0,0,0
M005978,C202409,2025-06-02,0,0,0
M006718,C202411,2024-03-30,1,0,0
M005073,C202404,2025-07-30,0,0,0
M005614,C202413,2024-05-17,1,1,0
M005364,C202404,2024-03-03,0,0,0
M000793,C202401,2024-02-27,1,0,0
M003854,C202404,2024-08-09,0,0,0
M004411,C202403,2024-03-24,0,0,0
M003968,C202405,2025-03-08,0,0,0
M009294,C202409,2024-04-30,1,0,0
M000541,C202403,2024-12-20,1,0,0
M005770,C202413,2024-04-10,1,0,0
M009360,C202408,2025-04-22,1,1,0
M006284,C202404,2025-07-11,0,0,0
M004183,C202413,2024-04-11,0,0,0
M001373,C202405,2024-04-09,1,0,0
M007484,C202402,2025-03-08,0,0,0
M005920,C202406,2024-06-29,1,1,0
M007131,C202403,2025-04-26,1,0,0
M004303,C202408,2024-08-06,0,0,0
M000390,C202405,2024-09-22,0,1,0
M008698,C202404,2025-09-28,0,0,0
M000761,C202412,2024-05-06,1,0,0
M006126,C202414,2025-01-07,1,1,0
M001031,C202409,2024-07-25,1,0,0
M008245,C202405,2024-10-12,1,0,0
M000591,C202411,2025-03-30,0,0,0
M000932,C202415,2024-11-15,0,0,0
M001527,C202407,2024-02-02,1,1,0
M009129,C202413,2025-02-07,1,1,0
M004012,C202410,2025-09-10,1,0,0
M003684,C202408,2025-05-16,1,0,0
M006902,C202403,2025-09-10,0,1,0
M009103,C202407,2024-03-31,1,1,1
M007051,C202411,2024-10-28,0,0,0
M007504,C202405,2025-05-06,0,0,0
M007223,C202406,2025-08-09,1,0,0
M001899,C202403,2025-06-14,0,0,0
M007427,C202405,2025-06-11,1,0,0
M001013,C202401,2025-03-01,1,0,0
M008616,C202403,2025-01-16,1,1,0
M002469,C202414,2024-08-06,0,0,0
M001084,C202410,2024-07-06,1,1,0
M007596,C202414,2025-03-05,1,1,0
M005464,C202413,2024-06-03,0,1,0
M009100,C202409,2024-07-05,0,0,0
M009595,C202415,2024-08-02,1,1,0
M000102,C202413,2025-04-16,0,0,0
M007148,C202412,2025-08-19,1,0,0
M000285,C202405,2025-03-07,1,0,0
M007442,C202401,2024-02-08,0,0,0
M007064,C202403,2024-03-16,1,0,0
M001933,C202406,2024-12-19,1,0,0
M009984,C202407,2025-04-17,1,0,0
M001958,C202407,2024-06-20,1,0,0
M003162,C202407,2024-02-15,0,0,0
M007736,C202407,2024-07-26,0,0,0
M002932,C202412,2025-09-01,0,1,0
M005825,C202410,2025-07-05,1,1,0
M006200,C202410,2024-06-24,1,0,0
M007444,C202402,2024-04-28,1,0,0
M002693,C202410,2025-04-08,1,0,0
M009336,C202415,2024-03-23,0,1,0
M003213,C202412,2025-03-15,1,0,0
M005814,C202415,2024-09-06,1,0,0
M005075,C202409,2024-12-27,0,0,0
M003682,C202410,2025-07-10,0,0,0
M004304,C202413,2025-06-20,1,0,0
M005934,C202403,2025-08-30,1,0,0
M002300,C202407,2025-03-28,0,0,0
M005549,C202413,2025-08-11,1,0,0
M004396,C202405,2024-09-09,1,0,0
M000110,C202407,2025-03-14,1,0,0
M007494,C202412,2025-06-09,0,0,0
M007652,C202415,2024-07-19,1,0,0
M007920,C202405,2025-07-28,0,0,0
M005076,C202403,2025-06-13,0,1,0
M007626,C202405,2024-07-06,0,0,0
M006018,C202407,2025-08-21,1,0,0
M004104,C202403,2025-02-07,1,1,0
M008698,C202404,2024-11-11,1,0,0
M000995,C202406,2025-02-21,0,1,0
M009797,C202410,2024-08-25,0,0,0
M002550,C202410,2024-06-07,0,1,0
M009218,C202413,2025-01-25,0,0,0
M005463,C202415,2024-06-28,1,0,0
M004126,C202406,2025-03-18,1,1,0
M008709,C202401,2025-07-08,0,0,0
M004558,C202405,2024-08-17,0,0,0
M006074,C202410,2024-08-27,0,0,0
M006573,C202406,2025-07-02,1,0,0
M001310,C202403,2024-04-02,0,0,0
M006754,C202409,2024-04-29,1,0,0
M008722,C202408,2025-03-03,0,1,0
M004416,C202405,2024-09-01,0,1,0
M003687,C202404,2024-11-27,0,0,0
M008616,C202409,2024-03-28,1,1,0
M003117,C202414,2024-09-07,1,0,0
M006469,C202412,2025-02-27,1,0,0
M006560,C202409,2024-09-24,1,1,0
M005805,C202412,2024-12-13,0,1,0
M004825,C202402,2025-02-03,1,0,0
M001897,C202409,2024-02-15,1,1,0
M002619,C202407,2024-08-26,0,0,0
M001889,C202402,2024-06-11,1,0,0
M002723,C202413,2025-08-26,1,0,0
M005834,C202411,2025-06-03,1,1,0
M004425,C202408,2025-06-05,0,0,0
M005709,C202404,2024-07-10,1,0,0
M002760,C202408,2024-12-21,0,1,0
M007571,C202401,2024-05-26,0,0,0
M004248,C202404,2024-04-12,0,0,0
M003889,C202415,2024-07-27,1,0,0
M007643,C202415,2025-01-17,1,0,0
M003123,C202402,2024-08-15,0,1,0
M000970,C202401,2025-09-15,0,1,0
M009140,C202408,2025-06-18,1,1,0
M008413,C202410,2025-09-24,1,1,0
M001803,C202408,2024-12-24,1,0,0
M009073,C202410,2024-12-11,1,0,0
M000810,C202411,2025-02-16,1,0,0
M005250,C202406,2024-10-27,1,0,0
M000403,C202404,2025-09-28,1,0,0
M000197,C202410,2025-05-22,0,1,0
M008606,C202405,2024-02-10,1,0,0
M000482,C202415,2024-10-23,1,1,1
M007049,C202410,2024-08-01,0,1,0
M004834,C202410,2025-07-19,0,0,0
M007278,C202401,2025-02-03,1,1,0
M005380,C202402,2025-07-30,1,1,1
M006614,C202412,2024-10-27,1,0,0
M005633,C202412,2024-08-18,0,1,0
M001840,C202402,2024-09-07,1,0,0
M004661,C202410,2025-04-28,0,1,0
M005066,C202407,2024-12-30,1,0,0
M009836,C202404,2024-11-18,1,0,0
M008860,C202408,2024-04-08,0,1,0
M001402,C202409,2024-07-21,1,1,1
M009645,C202404,2024-12-21,0,0,0
M004442,C202408,2025-01-18,0,1,0
M003381,C202407,2024-02-12,1,0,0
M003331,C202415,2025-08-01,1,1,0
M003112,C202412,2025-06-20,0,0,0
M005755,C202403,2024-03-04,0,1,0
M006654,C202411,2025-03-15,1,0,0
M002777,C202410,2025-06-01,1,0,0
M007484,C202410,2024-08-20,0,0,0
M001093,C202408,2025-06-09,0,1,0
M005342,C202415,2024-09-27,0,0,0
M000377,C202411,2024-10-15,1,0,0
M001432,C202409,2025-04-28,1,1,0
M007742,C202412,2025-09-21,0,0,0
M008661,C202403,2024-05-28,1,0,0
M005704,C202403,2024-10-08,1,1,1
M000344,C202402,2025-01-24,1,1,0
M001847,C202406,2025-07-12,0,0,0
M009270,C202414,2024-05-10,0,0,0
M004915,C202408,2025-04-02,0,0,0
M007427,C202409,2024-12-09,1,1,0
M001918,C202408,2024-12-27,1,0,0
M002472,C202414,2024-09-21,0,0,0
M005798,C202409,2025-07-17,0,0,0
M005613,C202415,2025-01-10,1,1,0
M009820,C202404,2025-01-05,1,0,0
M004371,C202410,2024-08-26,1,1,0
M001153,C202409,2024-08-21,1,1,1
M009636,C202405,2025-05-19,0,0,0
M008641,C202405,2024-08-02,1,0,0
M007197,C202412,2024-03-24,1,0,0
M009716,C202412,2025-07-16,0,0,0
M004601,C202409,2025-01-30,1,1,0
M008490,C202415,2025-05-06,0,0,0
M006139,C202405,2024-08-25,1,0,0
M003428,C202411,2024-04-13,1,0,0
M005234,C202409,2024-06-05,1,0,0
M000406,C202412,2024-11-22,1,0,0
M009406,C202405,2025-02-10,1,0,0
M009755,C202404,2024-07-20,0,1,0
M004046,C202411,2024-04-11,0,0,0
M000028,C202404,2024-12-31,1,0,0
M003594,C202409,2024-08-19,1,1,1
M006585,C202413,2024-08-14,1,0,0
M008689,C202414,2024-08-23,0,0,0
M005486,C202412,2024-04-02,1,0,0
M009547,C202401,2024-06-05,1,1,1
M003226,C202409,2024-11-07,0,0,0
M005674,C202412,2025-06-09,0,0,0
M003568,C202409,2024-12-17,0,0,0
M007639,C202406,2024-08-11,0,1,0
M008984,C202401,2024-10-01,0,0,0
M008466,C202404,2025-06-07,1,0,0
M004388,C202405,2025-07-06,1,0,0
M000668,C202412,2025-05-19,0,0,0
M003036,C202413,2024-12-10,1,0,0
M006691,C202406,2025-02-06,0,0,0
M006542,C202408,2024-06-26,1,0,0
M001946,C202402,2025-09-15,0,0,0
M007907,C202404,2025-06-19,1,1,0
M003651,C202409,2024-06-07,1,0,0
M002571,C202408,2025-05-01,1,0,0
M000642,C202401,2024-05-15,1,0,0
M004378,C202415,2024-06-13,1,1,1
M007673,C202403,2025-09-11,1,0,0
M008782,C202401,2024-03-09,1,0,0
M004341,C202408,2024-09-06,0,0,0
M005656,C202402,2024-04-21,1,0,0
M002939,C202410,2025-03-18,1,0,0
M000033,C202410,2024-05-23,1,0,0
M006174,C202412,2025-07-29,1,0,0
M002526,C202411,2024-11-24,1,0,0
M002305,C202414,2025-02-18,1,1,0
M003778,C202410,2024-06-01,1,1,0
M004890,C202401,2024-07-17,0,1,0
M003380,C202410,2025-03-11,1,0,0
M007155,C202414,2024-06-13,1,0,0
M008277,C202401,2025-07-11,0,1,0
M007626,C202409,2024-04-13,0,1,0
M006374,C202408,2024-11-28,1,0,0
M005543,C202401,2024-11-11,1,1,0
M001999,C202414,2025-01-04,1,1,0
M002039,C202401,2025-03-23,1,0,0
M007174,C202415,2025-01-18,1,1,0
M008318,C202411,2025-09-29,0,1,0
M007580,C202405,2024-05-20,1,0,0
M008543,C202401,2025-07-16,1,0,0
