member_id,join_date,age,gender,language_pref,zipcode,employment_status,income_bracket,channel_signup,churn_flag
M000403,2025-02-10,40,m,english,67207,unemployed,under_25k,online,0
M000404,2024-07-12,41,f,english,80112,student,75k_100k,branch,0
M000405,2025-03-16,35,f,spanish,80111,retired,50k_75k,online,0
M000406,2024-11-08,47,m,english,80211,part_time,25k_50k,branch,1
M000407,2024-03-19,27,f,english,80123,student,25k_50k,online,0
M000408,2024-06-28,38,m,english,80016,full_time,75k_100k,online,0
M000409,2024-01-14,41,m,english,80224,full_time,under_25k,branch,0
M000410,2024-09-02,46,m,english,67203,retired,50k_75k,referral,0
M000411,2024-01-14,49,f,english,67202,student,50k_75k,branch,0
M000412,2024-04-08,27,f,english,80222,full_time,75k_100k,online,0
M000413,2024-02-02,22,f,english,67207,retired,75k_100k,branch,0
M000414,2025-03-11,55,m,spanish,80216,full_time,75k_100k,online,0
M000415,2024-09-13,44,f,english,67208,full_time,50k_75k,branch,0
M000416,2024-02-03,31,m,english,67204,part_time,75k_100k,branch,0
M000417,2024-01-19,59,f,english,80203,part_time,75k_100k,event,0
M000418,2024-09-16,41,f,english,80112,full_time,25k_50k,online,0
M000419,2025-08-11,54,m,english,67218,full_time,100k_plus,online,0
M000420,2025-02-19,41,f,english,80120,unemployed,100k_plus,online,0
M000421,2024-05-16,65,f,spanish,67226,unemployed,25k_50k,branch,0
M000422,2024-12-24,61,m,english,80121,full_time,75k_100k,branch,1
M000423,2025-08-01,37,f,english,80030,full_time,50k_75k,online,0
M000424,2024-04-25,52,f,english,80220,full_time,50k_75k,online,0
M000425,2025-02-07,48,m,english,80206,retired,50k_75k,branch,0
M000426,2024-07-20,56,f,spanish,80206,retired,25k_50k,branch,0
M000427,2025-01-10,28,f,english,80010,full_time,100k_plus,online,0
M000428,2024-09-06,48,m,spanish,67219,retired,75k_100k,referral,0
M000429,2025-03-21,53,m,english,80202,student,50k_75k,online,0
M000430,2024-10-04,19,unknown,spanish,80226,full_time,75k_100k,event,0
M000431,2024-04-21,26,f,english,80123,full_time,75k_100k,online,1
M000432,2025-04-17,18,m,english,80212,full_time,25k_50k,online,1
M000433,2025-01-26,37,m,english,80216,full_time,25k_50k,online,0
M000434,2024-05-22,49,f,english,80223,part_time,75k_100k,branch,0
M000435,2024-02-01,58,m,spanish,80112,full_time,75k_100k,online,0
M000436,2024-06-29,41,m,english,67211,full_time,100k_plus,online,0
M000437,2025-08-01,60,f,spanish,67204,full_time,under_25k,event,0
M000438,2025-05-30,23,f,spanish,80012,part_time,50k_75k,referral,0
M000439,2024-09-25,20,m,english,80226,unemployed,75k_100k,online,0
M000440,2024-08-23,39,m,english,67207,retired,50k_75k,online,0
M000441,2024-10-03,45,m,english,67208,student,75k_100k,online,0
M000442,2025-07-06,40,m,spanish,67202,student,25k_50k,online,0
M000443,2025-09-24,18,m,english,80017,full_time,under_25k,online,0
M000444,2024-10-01,39,m,english,67227,full_time,under_25k,online,0
M000445,2024-03-26,24,m,spanish,80204,full_time,50k_75k,branch,0
M000446,2024-03-03,48,m,english,67218,full_time,25k_50k,online,0
M000447,2025-02-07,44,f,spanish,80209,part_time,100k_plus,online,0
M000448,2024-07-10,29,m,english,80206,full_time,under_25k,referral,0
M000449,2024-10-19,34,m,spanish,67206,student,50k_75k,branch,0
M000450,2024-01-31,27,m,english,80226,full_time,100k_plus,online,0
M000451,2024-11-25,39,m,english,80226,full_time,50k_75k,online,0
M000452,2024-04-16,51,f,english,80121,unemployed,25k_50k,branch,0
M000453,2025-09-13,28,m,spanish,80204,full_time,25k_50k,branch,0
M000454,2024-10-02,46,f,english,80204,full_time,75k_100k,referral,0
M000455,2025-08-20,34,m,english,67219,full_time,under_25k,online,0
M000456,2025-07-09,30,f,english,80211,full_time,100k_plus,online,0
M000457,2024-03-22,39,m,spanish,80112,part_time,50k_75k,branch,0
M000458,2024-03-04,28,m,english,80207,part_time,75k_100k,online,0
M000459,2025-07-20,33,m,english,80015,full_time,50k_75k,referral,0
M000460,2025-08-08,26,m,spanish,80112,retired,100k_plus,online,0
M000461,2024-05-08,64,f,spanish,80010,student,50k_75k,branch,0
M000462,2024-09-12,40,m,english,67218,full_time,75k_100k,branch,0
M000463,2024-08-18,32,f,english,80209,full_time,100k_plus,online,0
M000464,2025-05-11,43,m,english,80123,student,100k_plus,online,0
M000465,2024-05-16,39,f,spanish,80022,student,under_25k,branch,0
M000466,2025-03-30,37,m,spanish,80231,full_time,25k_50k,online,0
M000467,2024-12-20,47,f,spanish,80122,full_time,25k_50k,online,0
M000468,2025-09-15,49,m,english,80120,full_time,under_25k,online,0
M000469,2025-04-29,34,m,english,80216,full_time,100k_plus,referral,0
M000470,2024-05-25,33,m,english,67202,full_time,25k_50k,online,0
M000471,2024-02-02,37,f,english,80203,unemployed,50k_75k,online,0
M000472,2024-09-16,18,f,english,80012,student,under_25k,online,0
M000473,2024-03-27,22,m,spanish,67203,student,100k_plus,branch,1
M000474,2024-09-21,56,m,english,80122,full_time,75k_100k,referral,1
M000475,2025-06-25,60,m,spanish,80220,full_time,50k_75k,online,0
M000476,2025-01-26,37,m,spanish,80206,full_time,75k_100k,referral,0
M000477,2024-08-19,47,f,spanish,80227,part_time,75k_100k,referral,0
M000478,2025-08-10,44,m,english,80218,full_time,75k_100k,branch,0
M000479,2025-03-22,77,m,english,80015,full_time,25k_50k,branch,0
M000480,2024-05-08,53,f,english,67214,full_time,75k_100k,referral,0
M000481,2024-09-27,38,m,english,67208,retired,50k_75k,branch,0
M000482,2024-03-29,29,m,english,80010,part_time,75k_100k,online,0
M000483,2025-04-10,21,f,english,80112,full_time,50k_75k,branch,1
M000484,2024-06-18,42,m,english,67208,student,100k_plus,online,0
M000485,2024-05-07,31,f,spanish,80202,student,75k_100k,referral,0
M000486,2024-06-22,23,f,spanish,80207,full_time,50k_75k,online,0
M000487,2024-01-26,32,m,english,80218,full_time,100k_plus,online,0
M000488,2025-07-26,27,m,spanish,80033,student,50k_75k,branch,0
M000489,2025-05-25,60,m,english,67218,full_time,25k_50k,online,0
M000490,2025-05-02,51,m,english,80224,retired,50k_75k,branch,0
M000491,2025-08-01,40,f,english,80220,full_time,50k_75k,referral,0
M000492,2025-02-09,58,m,english,80012,full_time,25k_50k,online,0
M000493,2024-01-26,41,f,english,80122,full_time,75k_100k,online,0
M000494,2024-03-23,30,f,english,80121,part_time,75k_100k,branch,0
M000495,2024-12-29,58,f,english,80017,unemployed,50k_75k,branch,0
M000496,2025-01-01,46,f,spanish,80120,full_time,50k_75k,online,1
M000497,2024-02-29,28,f,spanish,67203,full_time,25k_50k,branch,0
M000498,2025-07-04,38,f,spanish,80110,full_time,100k_plus,branch,0
M000499,2025-09-26,29,f,english,67207,retired,75k_100k,online,0
M000500,2024-10-18,23,m,english,80112,student,50k_75k,branch,0
M000501,2024-07-09,51,f,english,80015,full_time,75k_100k,branch,0
M000502,2025-04-05,63,f,english,80204,unemployed,25k_50k,online,0
M000503,2024-08-20,23,m,spanish,80219,part_time,under_25k,event,0
M000504,2025-04-18,47,other,english,80209,full_time,25k_50k,online,0
M000505,2025-02-08,32,f,spanish,80014,part_time,under_25k,branch,0
M000506,2024-09-27,34,f,english,80223,full_time,50k_75k,online,1
M000507,2024-05-13,33,m,english,80202,student,75k_100k,online,0
M000508,2024-06-19,30,f,english,80216,full_time,50k_75k,online,0
M000509,2025-02-18,41,f,english,80222,retired,50k_75k,online,0
M000510,2024-01-28,30,f,english,80223,student,under_25k,branch,0
M000511,2024-05-15,43,f,english,67219,part_time,75k_100k,online,0
M000512,2025-02-08,39,m,english,80123,full_time,under_25k,branch,0
M000513,2025-05-19,37,m,spanish,67204,unemployed,75k_100k,referral,0
M000514,2024-08-28,29,f,english,67213,full_time,50k_75k,online,0
M000515,2025-03-19,33,m,english,80216,retired,25k_50k,referral,0
M000516,2025-03-09,49,f,english,80015,full_time,50k_75k,online,0
M000517,2024-08-15,46,m,english,80207,unemployed,75k_100k,online,1
M000518,2025-05-23,28,m,spanish,80207,student,50k_75k,branch,0
M000519,2024-10-29,41,m,english,67208,unemployed,50k_75k,referral,0
M000520,2024-02-03,49,m,english,80016,full_time,25k_50k,online,0
M000521,2024-01-02,20,m,english,80222,full_time,50k_75k,branch,0
M000522,2024-12-27,47,m,spanish,80220,full_time,75k_100k,online,0
M000523,2024-07-13,32,m,english,80220,full_time,50k_75k,branch,0
M000524,2025-08-28,47,f,english,80216,full_time,25k_50k,branch,0
M000525,2024-11-03,31,f,spanish,80224,unemployed,75k_100k,online,1
M000526,2024-09-06,18,m,english,80017,part_time,under_25k,referral,0
M000527,2024-05-26,20,f,english,67226,full_time,75k_100k,referral,0
M000528,2024-12-11,41,m,english,80223,unemployed,100k_plus,online,0
M000529,2024-12-13,43,m,spanish,67202,student,50k_75k,online,0
M000530,2024-09-10,29,f,spanish,80015,retired,100k_plus,branch,0
M000531,2025-02-02,48,m,english,80211,unemployed,under_25k,referral,0
M000532,2024-11-29,20,m,english,67206,student,25k_50k,online,0
M000533,2024-06-24,39,m,english,80010,full_time,25k_50k,online,0
M000534,2024-05-04,25,f,spanish,80206,unemployed,75k_100k,branch,0
M000535,2025-02-01,32,m,english,67219,full_time,50k_75k,online,0
M000536,2024-05-10,41,f,english,67207,part_time,50k_75k,online,0
M000537,2025-07-15,30,m,english,80231,retired,25k_50k,online,0
M000538,2025-08-27,35,m,spanish,80110,full_time,75k_100k,online,0
M000539,2025-02-10,52,f,english,80110,part_time,under_25k,online,1
M000540,2024-11-29,33,m,english,67226,full_time,25k_50k,branch,0
M000541,2024-01-20,50,f,english,80112,full_time,25k_50k,online,0
M000542,2024-07-23,26,f,spanish,80014,full_time,25k_50k,branch,0
M000543,2025-08-25,46,m,other,80121,retired,25k_50k,online,0
M000544,2024-12-20,57,m,english,80016,full_time,50k_75k,online,0
M000545,2024-06-21,18,f,english,80220,retired,50k_75k,branch,0
M000546,2024-07-07,30,m,english,80227,part_time,50k_75k,online,0
M000547,2024-01-02,47,m,english,80227,part_time,75k_100k,online,0
M000548,2024-06-16,38,m,english,80202,retired,100k_plus,referral,0
M000549,2025-01-02,44,f,english,67214,full_time,under_25k,online,0
M000550,2025-06-19,33,f,english,67204,full_time,under_25k,online,1
M000551,2025-08-02,41,f,english,80012,full_time,25k_50k,online,0
M000552,2025-01-04,38,m,spanish,67207,part_time,50k_75k,online,0
M000553,2025-08-18,54,f,spanish,80218,part_time,under_25k,branch,0
M000554,2025-03-12,43,m,english,80122,full_time,75k_100k,online,0
M000555,2024-07-25,44,m,english,80202,part_time,50k_75k,online,0
M000556,2024-02-18,35,f,spanish,80231,full_time,75k_100k,online,0
M000557,2025-06-27,34,f,spanish,67214,student,50k_75k,branch,1
M000558,2024-05-08,35,f,english,80211,part_time,50k_75k,branch,0
M000559,2025-03-22,45,m,english,80231,unemployed,75k_100k,online,0
M000560,2025-09-05,35,f,spanish,80224,full_time,25k_50k,online,0
M000561,2024-02-04,43,f,english,67226,retired,50k_75k,branch,0
M000562,2024-07-17,65,m,english,80203,full_time,under_25k,online,0
M000563,2024-03-17,50,m,spanish,80219,part_time,50k_75k,branch,0
M000564,2025-01-03,36,m,spanish,67211,full_time,100k_plus,event,0
M000565,2025-06-09,54,m,english,80216,full_time,under_25k,branch,0
M000566,2024-12-14,35,f,english,80010,unemployed,50k_75k,online,0
M000567,2025-05-20,18,m,english,67219,full_time,100k_plus,online,0
M000568,2024-08-25,28,f,english,80012,full_time,50k_75k,online,0
M000569,2024-10-06,18,f,spanish,80015,retired,25k_50k,online,0
M000570,2025-07-30,36,f,english,80206,part_time,100k_plus,branch,0
M000571,2025-03-07,40,m,spanish,80207,full_time,under_25k,branch,1
M000572,2024-05-17,60,unknown,english,67214,full_time,25k_50k,referral,0
M000573,2024-09-25,44,m,english,80204,full_time,100k_plus,online,1
M000574,2024-07-19,37,f,english,80216,part_time,25k_50k,branch,1
M000575,2024-05-21,50,f,english,80206,retired,75k_100k,online,0
M000576,2025-09-03,18,m,spanish,67203,full_time,25k_50k,online,0
M000577,2025-09-02,43,f,spanish,80014,part_time,75k_100k,online,0
M000578,2024-12-20,49,m,english,80015,retired,75k_100k,online,0
M000579,2025-07-31,22,f,spanish,67213,retired,50k_75k,online,0
M000580,2024-11-24,54,f,english,80121,full_time,50k_75k,online,0
M000581,2025-07-12,44,f,english,80226,full_time,25k_50k,branch,0
M000582,2024-08-18,35,m,english,80123,part_time,under_25k,online,0
M000583,2024-11-03,48,f,english,67203,retired,75k_100k,online,0
M000584,2024-05-25,67,f,english,80227,student,100k_plus,branch,1
M000585,2024-05-31,42,m,english,67206,part_time,75k_100k,online,0
M000586,2024-05-19,43,f,english,80033,unemployed,100k_plus,online,0
M000587,2024-01-21,34,f,english,80209,full_time,100k_plus,referral,0
M000588,2024-09-10,30,f,english,80110,retired,75k_100k,branch,0
M000589,2024-03-04,50,m,english,80222,student,100k_plus,online,0
M000590,2024-08-05,30,m,english,80030,retired,25k_50k,online,1
M000591,2024-03-12,41,m,spanish,80123,unemployed,75k_100k,online,0
M000592,2024-06-10,34,m,english,80203,full_time,75k_100k,online,0
M000593,2024-05-09,46,f,english,67212,full_time,25k_50k,branch,0
M000594,2025-08-03,44,m,english,80123,full_time,100k_plus,online,1
M000595,2024-08-12,52,m,spanish,80226,retired,under_25k,online,0
M000596,2025-08-02,34,f,spanish,80014,retired,50k_75k,branch,0
M000597,2025-03-29,37,m,english,80216,full_time,under_25k,online,0
M000598,2025-01-18,28,m,english,67203,full_time,50k_75k,online,0
M000599,2024-04-16,35,f,english,80111,full_time,50k_75k,online,0
M000600,2025-09-12,45,f,spanish,80219,full_time,75k_100k,online,0
M000601,2024-04-12,49,f,english,67207,full_time,75k_100k,event,0
M000602,2024-05-20,29,f,english,80223,student,75k_100k,online,0
M000603,2025-07-30,50,m,spanish,80212,full_time,75k_100k,online,0
M000604,2024-05-13,56,f,spanish,80227,part_time,under_25k,online,0
M000605,2024-07-17,45,m,english,80122,full_time,50k_75k,referral,0
M000606,2025-05-24,63,m,english,80209,retired,75k_100k,branch,0
M000607,2024-03-19,31,m,english,67208,student,75k_100k,online,0
M000608,2025-04-26,25,m,english,80120,full_time,75k_100k,referral,0
M000609,2025-05-26,19,m,english,67227,part_time,25k_50k,referral,0
M000610,2024-09-06,58,f,spanish,80204,full_time,25k_50k,online,0
M000611,2025-08-21,48,f,english,80111,unemployed,100k_plus,online,0
M000612,2025-08-22,39,m,english,80224,student,100k_plus,event,0
M000613,2025-04-27,43,f,english,67227,student,25k_50k,online,0
M000614,2024-06-20,26,f,english,80205,full_time,50k_75k,online,0
M000615,2024-01-17,69,m,english,67226,full_time,50k_75k,online,0
M000616,2024-10-20,42,m,english,80212,part_time,50k_75k,online,0
M000617,2025-01-28,41,m,spanish,80120,full_time,50k_75k,branch,0
M000618,2025-05-12,49,m,english,80219,student,75k_100k,online,0
M000619,2024-08-06,46,f,english,80216,full_time,100k_plus,online,0
M000620,2024-08-21,43,m,spanish,80120,full_time,100k_plus,online,0
M000621,2025-01-24,31,m,spanish,80111,full_time,100k_plus,online,0
M000622,2024-09-04,46,m,english,80111,unemployed,75k_100k,online,0
M000623,2024-02-21,63,f,english,80203,unemployed,under_25k,referral,1
M000624,2024-01-15,56,m,spanish,80231,full_time,50k_75k,online,0
M000625,2024-11-19,59,f,english,80220,full_time,50k_75k,branch,0
M000626,2025-03-16,34,m,english,80033,full_time,100k_plus,online,1
M000627,2024-04-21,28,f,spanish,67218,full_time,100k_plus,branch,0
M000628,2024-01-07,38,f,english,80202,unemployed,50k_75k,online,0
M000629,2025-07-16,41,m,english,67208,student,25k_50k,online,0
M000630,2024-09-01,53,f,english,80022,unemployed,25k_50k,referral,1
M000631,2025-03-23,20,f,english,80207,retired,50k_75k,online,0
M000632,2024-12-30,58,f,english,80204,student,25k_50k,branch,0
M000633,2025-01-01,38,f,english,80112,part_time,100k_plus,branch,0
M000634,2024-10-13,35,m,spanish,67204,retired,50k_75k,branch,0
M000635,2025-08-26,28,f,english,80111,part_time,100k_plus,event,0
M000636,2024-04-15,20,f,english,80224,full_time,under_25k,online,0
M000637,2024-01-13,50,m,english,80110,part_time,25k_50k,referral,0
M000638,2024-05-25,41,f,spanish,80205,full_time,50k_75k,branch,0
M000639,2025-04-22,25,f,english,80211,unemployed,100k_plus,online,0
M000640,2025-09-22,24,m,english,80017,full_time,50k_75k,online,1
M000641,2024-04-24,36,f,english,80224,full_time,75k_100k,branch,0
M000642,2025-05-23,60,f,english,80111,full_time,50k_75k,online,0
M000643,2024-05-31,37,m,english,80016,retired,100k_plus,branch,0
M000644,2024-02-26,22,m,spanish,67202,unemployed,25k_50k,online,0
M000645,2025-01-16,37,f,spanish,80207,student,50k_75k,branch,0
M000646,2024-06-05,37,f,english,80110,full_time,25k_50k,online,0
M000647,2024-05-12,18,f,english,80111,full_time,25k_50k,online,0
M000648,2024-06-11,39,m,spanish,80224,full_time,50k_75k,online,0
M000649,2024-10-01,37,m,english,80224,unemployed,25k_50k,referral,0
M000650,2024-03-17,48,f,spanish,67202,retired,75k_100k,online,0
M000651,2024-02-13,62,m,english,80224,unemployed,75k_100k,online,0
M000652,2025-07-03,54,f,english,67227,part_time,50k_75k,online,0
M000653,2024-11-13,37,m,spanish,80219,retired,100k_plus,online,0
M000654,2025-06-17,27,m,english,80015,full_time,100k_plus,online,0
M000655,2025-08-07,71,m,english,80212,full_time,100k_plus,branch,0
M000656,2024-06-02,41,m,english,80227,retired,50k_75k,online,0
M000657,2024-08-24,40,f,spanish,80212,full_time,50k_75k,online,0
M000658,2025-05-31,40,m,english,80122,student,25k_50k,branch,0
M000659,2024-08-08,42,m,spanish,80012,part_time,under_25k,referral,0
M000660,2024-11-05,38,m,english,80202,full_time,75k_100k,branch,0
M000661,2025-08-20,33,f,other,67202,full_time,50k_75k,online,0
M000662,2024-06-25,33,f,spanish,80206,full_time,75k_100k,online,0
M000663,2024-08-07,40,m,english,80231,student,50k_75k,referral,0
M000664,2024-02-07,33,m,spanish,67226,full_time,25k_50k,branch,0
M000665,2025-03-06,31,f,english,67218,full_time,75k_100k,online,1
M000666,2024-07-21,41,f,spanish,80120,part_time,50k_75k,referral,0
M000667,2025-03-23,37,m,english,80227,full_time,50k_75k,branch,0
M000668,2025-05-09,58,m,english,80022,full_time,50k_75k,event,0
M000669,2024-05-04,18,f,english,80222,full_time,under_25k,referral,0
M000670,2024-03-05,53,f,english,80014,full_time,100k_plus,online,0
M000671,2024-08-31,55,f,spanish,80220,part_time,25k_50k,referral,0
M000672,2025-06-10,18,m,spanish,80224,unemployed,50k_75k,online,0
M000673,2024-08-13,36,m,english,80030,full_time,100k_plus,branch,1
M000674,2025-04-09,36,m,english,67213,retired,25k_50k,online,0
M000675,2024-10-19,23,m,english,80017,full_time,50k_75k,referral,0
M000676,2025-01-15,31,f,spanish,67226,part_time,50k_75k,online,0
M000677,2025-09-16,27,m,spanish,80014,retired,under_25k,referral,0
M000678,2024-06-14,61,f,english,80202,part_time,50k_75k,online,0
M000679,2024-08-05,51,f,spanish,80022,full_time,50k_75k,branch,1
M000680,2024-10-01,55,m,english,80120,full_time,under_25k,online,0
M000681,2024-02-21,49,f,english,80220,student,50k_75k,branch,0
M000682,2025-01-08,26,f,english,80209,full_time,under_25k,online,1
M000683,2024-12-28,34,unknown,english,80112,part_time,100k_plus,referral,0
M000684,2025-07-20,46,m,english,80010,full_time,75k_100k,branch,0
