member_id,age,language_pref,zipcode,channel_signup,tenure_months,dep_90d,events_90d,lead_score,next_best_campaign
M000380,30,spanish,80033,online,1,10229.449999999995,42,94.72945,CAMP_NEW_MEMBER_ONBOARD
M003676,41,english,80202,online,2,19691.04,37,94.69104,CAMP_NEW_MEMBER_ONBOARD
M006912,56,english,67206,event,2,1650.7399999999998,46,94.65074,CAMP_NEW_MEMBER_ONBOARD
M000491,40,english,80220,referral,2,12816.539999999999,40,93.81654,CAMP_NEW_MEMBER_ONBOARD
M001018,34,english,67211,online,2,0.0,46,93.0,CAMP_NEW_MEMBER_ONBOARD
M006552,54,spanish,80216,online,2,0.0,46,93.0,CAMP_NEW_MEMBER_ONBOARD
M004466,26,english,67214,branch,1,15837.449999999999,38,92.33745,CAMP_NEW_MEMBER_ONBOARD
M006436,36,english,80120,online,1,11753.28,40,92.25328,CAMP_NEW_MEMBER_ONBOARD
M005298,49,english,67211,online,2,21863.000000000004,34,90.863,CAMP_NEW_MEMBER_ONBOARD
M003301,44,english,80033,online,1,0.0,45,90.5,CAMP_NEW_MEMBER_ONBOARD
M007493,33,spanish,67211,branch,2,17038.710000000003,36,90.03871000000001,CAMP_NEW_MEMBER_ONBOARD
M009373,33,english,80220,branch,2,18940.04,35,89.94004,CAMP_NEW_MEMBER_ONBOARD
M009812,32,english,80205,referral,1,26559.119999999995,31,89.05912,CAMP_NEW_MEMBER_ONBOARD
M008800,54,english,80122,online,2,11959.55,38,88.95955000000001,CAMP_NEW_MEMBER_ONBOARD
M004868,40,english,80010,event,2,33295.240000000005,27,88.29524,CAMP_NEW_MEMBER_ONBOARD
M000988,51,english,80212,online,2,20809.920000000006,33,87.80992,CAMP_NEW_MEMBER_ONBOARD
M008960,36,spanish,80226,branch,1,16606.170000000006,35,87.10617,CAMP_NEW_MEMBER_ONBOARD
M006147,41,english,80203,online,1,10394.85,38,86.89485,CAMP_NEW_MEMBER_ONBOARD
M000159,26,english,67214,online,1,10294.2,38,86.7942,CAMP_NEW_MEMBER_ONBOARD
M001725,29,english,67214,branch,1,5737.95,40,86.23795,CAMP_NEW_MEMBER_ONBOARD
M006162,50,spanish,80111,branch,1,581.8999999999999,42,85.0819,CAMP_NEW_MEMBER_ONBOARD
M004664,34,english,80211,online,2,6010.0,39,85.01,CAMP_NEW_MEMBER_ONBOARD
M001765,37,english,80205,online,2,0.0,42,85.0,CAMP_NEW_MEMBER_ONBOARD
M005043,38,english,67208,online,1,18178.0,33,84.678,CAMP_NEW_MEMBER_ONBOARD
M004077,36,english,80222,branch,2,7243.150000000001,38,84.24315,CAMP_NEW_MEMBER_ONBOARD
M004824,40,english,80211,online,2,9910.679999999998,36,82.91068,CAMP_NEW_MEMBER_ONBOARD
M009335,46,english,80219,event,2,7737.919999999999,37,82.73792,CAMP_NEW_MEMBER_ONBOARD
M000077,41,spanish,80231,online,2,23679.399999999998,29,82.6794,CAMP_NEW_MEMBER_ONBOARD
M007908,37,english,67219,event,1,0.0,41,82.5,CAMP_NEW_MEMBER_ONBOARD
M007233,43,english,80203,online,1,9954.990000000002,36,82.45499000000001,CAMP_NEW_MEMBER_ONBOARD
M004438,37,spanish,80205,branch,2,24002.96,28,81.00296,CAMP_NEW_MEMBER_ONBOARD
M001597,47,english,80121,online,2,0.0,40,81.0,CAMP_NEW_MEMBER_ONBOARD
M004031,50,spanish,80224,online,2,0.0,40,81.0,CAMP_NEW_MEMBER_ONBOARD
M006540,28,english,80226,online,2,0.0,40,81.0,CAMP_NEW_MEMBER_ONBOARD
M000349,31,english,67202,branch,1,26444.699999999997,27,80.9447,CAMP_NEW_MEMBER_ONBOARD
M002981,43,english,67213,referral,2,7690.87,36,80.69087,CAMP_NEW_MEMBER_ONBOARD
M008996,41,english,80014,online,1,88.08000000000001,40,80.58808,CAMP_NEW_MEMBER_ONBOARD
M006860,51,spanish,67219,branch,2,7852.200000000002,35,78.8522,CAMP_NEW_MEMBER_ONBOARD
M007011,43,english,80111,online,2,11756.850000000002,33,78.75685,CAMP_NEW_MEMBER_ONBOARD
M005218,34,english,80022,branch,1,5417.37,36,77.91737,CAMP_NEW_MEMBER_ONBOARD
M008072,48,spanish,80120,referral,2,6303.22,35,77.30322,CAMP_NEW_MEMBER_ONBOARD
M000687,37,english,80015,online,2,12201.36,32,77.20136,CAMP_NEW_MEMBER_ONBOARD
M009883,26,english,80121,referral,2,11879.210000000001,32,76.87921,CAMP_NEW_MEMBER_ONBOARD
M008483,63,english,67214,online,1,2260.4,37,76.7604,CAMP_NEW_MEMBER_ONBOARD
M000468,49,english,80120,online,1,0.0,38,76.5,CAMP_NEW_MEMBER_ONBOARD
M004802,39,english,67212,online,1,0.0,38,76.5,CAMP_NEW_MEMBER_ONBOARD
M000677,27,spanish,80014,referral,1,9544.259999999998,33,76.04426,CAMP_NEW_MEMBER_ONBOARD
M007327,54,english,80223,referral,2,6177.75,34,75.17775,CAMP_NEW_MEMBER_ONBOARD
M007413,37,english,80111,branch,1,4535.22,35,75.03522,CAMP_NEW_MEMBER_ONBOARD
M001530,27,english,67203,branch,2,21872.88,26,74.87288000000001,CAMP_NEW_MEMBER_ONBOARD
M001647,38,english,67202,branch,2,18272.48,27,73.27248,CAMP_NEW_MEMBER_ONBOARD
M006604,45,english,80012,event,2,0.0,36,73.0,CAMP_NEW_MEMBER_ONBOARD
M009665,33,spanish,80216,online,2,0.0,36,73.0,CAMP_NEW_MEMBER_ONBOARD
M001600,31,english,67207,online,1,17859.660000000003,27,72.35966,CAMP_NEW_MEMBER_ONBOARD
M004741,46,english,67208,online,2,26730.21000000001,22,71.73021000000001,CAMP_NEW_MEMBER_ONBOARD
M000789,39,english,80204,online,1,5086.949999999999,33,71.58695,CAMP_NEW_MEMBER_ONBOARD
M006414,44,english,80015,branch,2,23678.910000000003,23,70.67891,CAMP_NEW_MEMBER_ONBOARD
M009585,54,english,80224,online,1,6095.179999999999,32,70.59518,CAMP_NEW_MEMBER_ONBOARD
M005718,37,spanish,80222,referral,1,33947.87000000002,18,70.44787000000002,CAMP_NEW_MEMBER_ONBOARD
M004064,44,spanish,80207,online,2,3382.9200000000005,33,70.38292,CAMP_NEW_MEMBER_ONBOARD
M007446,58,english,80110,online,1,7501.560000000002,31,70.00156,CAMP_NEW_MEMBER_ONBOARD
M002218,39,english,80204,referral,2,486.17999999999995,34,69.48618,CAMP_NEW_MEMBER_ONBOARD
M009456,31,english,80022,branch,1,14378.100000000011,27,68.87810000000002,CAMP_NEW_MEMBER_ONBOARD
M007733,35,spanish,67202,online,2,0.0,33,67.0,CAMP_NEW_MEMBER_ONBOARD
M000196,45,english,80205,branch,1,10451.490000000003,28,66.95149,CAMP_NEW_MEMBER_ONBOARD
M005333,43,english,80112,online,1,10423.3,28,66.9233,CAMP_NEW_MEMBER_ONBOARD
M003372,26,english,80014,online,2,9191.52,28,66.19152,CAMP_NEW_MEMBER_ONBOARD
M005954,50,english,80231,branch,2,7012.08,29,66.01208,CAMP_NEW_MEMBER_ONBOARD
M008004,49,english,80212,referral,1,13491.0,26,65.991,CAMP_NEW_MEMBER_ONBOARD
M009272,55,english,80120,online,1,7245.760000000001,29,65.74576,CAMP_NEW_MEMBER_ONBOARD
M001748,46,english,80227,branch,2,14682.599999999995,25,65.6826,CAMP_NEW_MEMBER_ONBOARD
M000810,29,english,80121,online,1,65142.839999999975,0,65.64283999999998,CAMP_NEW_MEMBER_ONBOARD
M000655,71,english,80212,branch,2,8606.56,28,65.60656,CAMP_NEW_MEMBER_ONBOARD
M003495,46,english,67218,online,1,4553.709999999999,30,65.05371,CAMP_NEW_MEMBER_ONBOARD
M009555,35,spanish,80220,online,2,0.0,32,65.0,CAMP_NEW_MEMBER_ONBOARD
M003945,35,other,67211,branch,2,3880.4,30,64.88040000000001,CAMP_NEW_MEMBER_ONBOARD
M003896,52,spanish,80112,online,2,9735.33,27,64.73533,CAMP_NEW_MEMBER_ONBOARD
M008832,33,english,80220,branch,2,1376.2800000000004,31,64.37628000000001,CAMP_NEW_MEMBER_ONBOARD
M004958,53,english,67202,online,2,7217.16,28,64.21716,CAMP_NEW_MEMBER_ONBOARD
M000499,29,english,67207,online,1,15163.28,24,63.66328,CAMP_NEW_MEMBER_ONBOARD
M001598,65,english,80022,online,2,12581.45,25,63.581450000000004,CAMP_NEW_MEMBER_ONBOARD
M006254,44,spanish,67212,online,2,8090.040000000001,27,63.09004,CAMP_NEW_MEMBER_ONBOARD
M002033,46,english,67202,referral,2,0.0,31,63.0,CAMP_NEW_MEMBER_ONBOARD
M003633,37,english,80122,referral,2,7723.650000000001,27,62.72365,CAMP_NEW_MEMBER_ONBOARD
M003108,47,english,80122,online,2,3524.2000000000003,29,62.5242,CAMP_NEW_MEMBER_ONBOARD
M003303,43,english,80212,online,1,12882.96,24,61.38296,CAMP_NEW_MEMBER_ONBOARD
M000874,31,english,80017,online,2,26309.010000000002,17,61.30901,CAMP_NEW_MEMBER_ONBOARD
M004703,48,english,80030,online,2,0.0,30,61.0,CAMP_NEW_MEMBER_ONBOARD
M005570,28,english,80223,online,2,0.0,30,61.0,CAMP_NEW_MEMBER_ONBOARD
M004081,48,english,80223,online,1,20313.159999999996,20,60.813159999999996,CAMP_NEW_MEMBER_ONBOARD
M002182,36,english,80227,online,1,0.0,30,60.5,CAMP_NEW_MEMBER_ONBOARD
M006816,42,english,67211,branch,1,0.0,30,60.5,CAMP_NEW_MEMBER_ONBOARD
M006598,33,spanish,80120,branch,1,5863.120000000001,27,60.36312,CAMP_NEW_MEMBER_ONBOARD
M008192,35,english,80222,online,2,6880.6,26,59.8806,CAMP_NEW_MEMBER_ONBOARD
M000423,37,english,80030,online,2,6641.950000000001,26,59.64195,CAMP_NEW_MEMBER_ONBOARD
M005087,40,english,80120,branch,2,2438.81,28,59.438810000000004,CAMP_NEW_MEMBER_ONBOARD
M007349,29,english,80209,online,2,16310.699999999999,21,59.3107,CAMP_NEW_MEMBER_ONBOARD
M000560,35,spanish,80224,online,1,6664.700000000001,26,59.1647,CAMP_NEW_MEMBER_ONBOARD
M005358,29,english,80207,online,2,0.0,29,59.0,CAMP_NEW_MEMBER_ONBOARD
M001646,45,english,80014,online,2,7605.399999999998,25,58.605399999999996,CAMP_NEW_MEMBER_ONBOARD
M004345,32,spanish,80033,online,2,5596.960000000002,26,58.59696,CAMP_NEW_MEMBER_ONBOARD
M002002,38,spanish,80010,online,2,1588.59,28,58.588589999999996,CAMP_NEW_MEMBER_ONBOARD
M006992,52,english,80012,branch,2,3548.5999999999995,27,58.5486,CAMP_NEW_MEMBER_ONBOARD
M001117,69,english,80202,online,1,1256.29,28,57.75629,CAMP_NEW_MEMBER_ONBOARD
M004491,45,other,67227,online,1,56878.140000000014,0,57.378140000000016,CAMP_NEW_MEMBER_ONBOARD
M000113,41,english,80110,branch,2,0.0,28,57.0,CAMP_NEW_MEMBER_ONBOARD
M006423,56,english,67204,referral,2,0.0,28,57.0,CAMP_NEW_MEMBER_ONBOARD
M001674,29,english,80220,branch,1,10219.93,23,56.71993,CAMP_NEW_MEMBER_ONBOARD
M001083,36,english,67206,branch,2,11562.880000000001,22,56.56288,CAMP_NEW_MEMBER_ONBOARD
M006996,36,spanish,80231,referral,1,0.0,28,56.5,CAMP_NEW_MEMBER_ONBOARD
M005673,32,english,80231,online,2,3352.72,26,56.35272,CAMP_NEW_MEMBER_ONBOARD
M007758,68,english,80016,online,2,24780.959999999992,15,55.78095999999999,CAMP_NEW_MEMBER_ONBOARD
M006748,46,spanish,80012,online,1,4560.7,25,55.0607,CAMP_NEW_MEMBER_ONBOARD
M004483,30,english,67213,online,2,0.0,27,55.0,CAMP_NEW_MEMBER_ONBOARD
M004150,43,spanish,80120,online,2,0.0,27,55.0,CAMP_NEW_MEMBER_ONBOARD
M008393,59,english,67204,referral,2,25889.890000000007,14,54.88989000000001,CAMP_NEW_MEMBER_ONBOARD
M003549,27,english,80212,online,1,1957.3600000000001,26,54.45736,CAMP_NEW_MEMBER_ONBOARD
M005106,42,english,80110,branch,1,53888.64,0,54.38864,CAMP_NEW_MEMBER_ONBOARD
M001820,28,english,80216,online,2,18955.3,17,53.9553,CAMP_NEW_MEMBER_ONBOARD
M009599,47,english,67218,online,1,17410.679999999993,18,53.91067999999999,CAMP_NEW_MEMBER_ONBOARD
M008596,38,english,80212,branch,1,13159.160000000003,20,53.65916,CAMP_NEW_MEMBER_ONBOARD
M005477,38,spanish,80012,branch,1,7131.96,23,53.63196,CAMP_NEW_MEMBER_ONBOARD
M000706,47,spanish,80012,online,2,2126.7599999999998,25,53.12676,CAMP_NEW_MEMBER_ONBOARD
M000961,48,english,67211,online,2,0.0,26,53.0,CAMP_NEW_MEMBER_ONBOARD
M005184,44,spanish,67211,online,2,0.0,26,53.0,CAMP_NEW_MEMBER_ONBOARD
M005029,55,english,67227,referral,2,0.0,26,53.0,CAMP_NEW_MEMBER_ONBOARD
M004423,55,english,67202,online,1,189.85999999999999,26,52.68986,CAMP_NEW_MEMBER_ONBOARD
M001818,31,english,80205,online,1,3618.230000000001,24,52.118230000000004,CAMP_NEW_MEMBER_ONBOARD
M009042,44,english,67218,branch,2,3056.0200000000004,24,52.056020000000004,CAMP_NEW_MEMBER_ONBOARD
M007395,41,english,80204,online,1,2622.2000000000007,24,51.1222,CAMP_NEW_MEMBER_ONBOARD
M008459,30,spanish,67206,branch,2,6109.2,22,51.1092,CAMP_NEW_MEMBER_ONBOARD
M003088,55,english,80206,online,2,0.0,25,51.0,CAMP_NEW_MEMBER_ONBOARD
M008938,67,spanish,80227,branch,1,10399.32,20,50.89932,CAMP_NEW_MEMBER_ONBOARD
M002903,33,english,80218,online,2,1795.15,24,50.79515,CAMP_NEW_MEMBER_ONBOARD
M008497,46,spanish,80205,online,1,4229.68,23,50.72968,CAMP_NEW_MEMBER_ONBOARD
M000996,37,spanish,80222,online,1,100.98,25,50.60098,CAMP_NEW_MEMBER_ONBOARD
M008392,39,english,80216,referral,2,17226.32,16,50.22632,CAMP_NEW_MEMBER_ONBOARD
M005593,31,english,67204,online,2,0.0,24,49.0,CAMP_NEW_MEMBER_ONBOARD
M005696,46,english,80218,branch,2,0.0,24,49.0,CAMP_NEW_MEMBER_ONBOARD
M007955,56,other,80123,branch,2,0.0,24,49.0,CAMP_NEW_MEMBER_ONBOARD
M009580,36,english,80111,branch,2,0.0,24,49.0,CAMP_NEW_MEMBER_ONBOARD
M008846,31,english,67212,referral,2,0.0,24,49.0,CAMP_NEW_MEMBER_ONBOARD
M003295,26,english,67226,branch,1,10308.060000000001,19,48.80806,CAMP_NEW_MEMBER_ONBOARD
M008573,45,english,80226,online,1,0.0,24,48.5,CAMP_NEW_MEMBER_ONBOARD
M009618,26,english,80110,online,2,25345.17999999999,11,48.345179999999985,CAMP_NEW_MEMBER_ONBOARD
M000367,43,english,80204,online,1,9701.15,19,48.20115,CAMP_NEW_MEMBER_ONBOARD
M002833,59,other,80209,online,2,5005.760000000001,21,48.00576,CAMP_NEW_MEMBER_ONBOARD
M002522,76,other,80222,referral,1,10649.210000000003,18,47.149210000000004,CAMP_NEW_MEMBER_ONBOARD
M005966,42,spanish,80218,online,1,6380.350000000002,20,46.88035,CAMP_NEW_MEMBER_ONBOARD
M008765,39,english,80224,online,2,3827.6699999999996,21,46.82767,CAMP_NEW_MEMBER_ONBOARD
M008441,30,english,80218,referral,2,9679.5,18,46.679500000000004,CAMP_NEW_MEMBER_ONBOARD
M000368,40,english,80205,branch,1,0.0,23,46.5,CAMP_NEW_MEMBER_ONBOARD
M002107,29,english,67208,online,1,21911.880000000005,12,46.411880000000004,CAMP_NEW_MEMBER_ONBOARD
M007381,51,english,80017,branch,1,1896.5599999999997,22,46.39656,CAMP_NEW_MEMBER_ONBOARD
M009863,46,english,80204,branch,1,0.0,22,44.5,CAMP_NEW_MEMBER_ONBOARD
M009278,45,english,80033,online,2,1191.66,21,44.19166,CAMP_NEW_MEMBER_ONBOARD
M008924,39,english,80123,branch,2,3076.47,20,44.07647,CAMP_NEW_MEMBER_ONBOARD
M006105,29,english,80022,online,2,42678.719999999994,0,43.67871999999999,CAMP_NEW_MEMBER_ONBOARD
M001582,54,english,80218,referral,2,0.0,20,41.0,CAMP_NEW_MEMBER_ONBOARD
M002812,32,spanish,80222,online,2,0.0,20,41.0,CAMP_NEW_MEMBER_ONBOARD
M001552,38,english,80112,online,1,38573.5,0,39.0735,CAMP_NEW_MEMBER_ONBOARD
M002048,40,english,80205,online,2,0.0,19,39.0,CAMP_NEW_MEMBER_ONBOARD
M000210,86,english,80231,online,2,0.0,19,39.0,CAMP_NEW_MEMBER_ONBOARD
M006673,44,english,80033,online,2,0.0,19,39.0,CAMP_NEW_MEMBER_ONBOARD
M002318,33,english,67213,branch,1,0.0,19,38.5,CAMP_NEW_MEMBER_ONBOARD
M007527,52,english,80014,online,1,0.0,19,38.5,CAMP_NEW_MEMBER_ONBOARD
M008869,41,english,67206,referral,1,0.0,19,38.5,CAMP_NEW_MEMBER_ONBOARD
M001016,42,english,80218,branch,2,10390.169999999998,13,37.39017,CAMP_NEW_MEMBER_ONBOARD
M001185,28,spanish,80203,branch,2,0.0,18,37.0,CAMP_NEW_MEMBER_ONBOARD
M003657,40,english,80226,branch,2,0.0,18,37.0,CAMP_NEW_MEMBER_ONBOARD
M003441,42,english,67202,branch,2,0.0,18,37.0,CAMP_NEW_MEMBER_ONBOARD
M002322,49,english,67213,branch,2,0.0,18,37.0,CAMP_NEW_MEMBER_ONBOARD
M002158,36,english,80222,online,2,0.0,18,37.0,CAMP_NEW_MEMBER_ONBOARD
M007198,39,english,80226,event,2,0.0,18,37.0,CAMP_NEW_MEMBER_ONBOARD
M006846,45,english,80218,online,2,0.0,18,37.0,CAMP_NEW_MEMBER_ONBOARD
M007725,60,english,80224,branch,2,0.0,18,37.0,CAMP_NEW_MEMBER_ONBOARD
M001197,40,english,80122,online,2,35724.299999999996,0,36.7243,CAMP_NEW_MEMBER_ONBOARD
M007823,34,english,80012,online,1,0.0,18,36.5,CAMP_NEW_MEMBER_ONBOARD
M007227,39,english,80209,event,1,0.0,18,36.5,CAMP_NEW_MEMBER_ONBOARD
M009399,34,english,80219,online,1,0.0,18,36.5,CAMP_NEW_MEMBER_ONBOARD
M009391,39,spanish,80222,branch,1,0.0,18,36.5,CAMP_NEW_MEMBER_ONBOARD
M006582,43,english,80204,branch,1,34475.13000000001,0,34.975130000000014,CAMP_NEW_MEMBER_ONBOARD
M001401,27,spanish,80226,online,1,0.0,17,34.5,CAMP_NEW_MEMBER_ONBOARD
M005181,43,english,80211,online,1,33788.259999999995,0,34.288259999999994,CAMP_NEW_MEMBER_ONBOARD
M007751,40,english,67211,online,2,33073.81,0,34.07381,CAMP_NEW_MEMBER_ONBOARD
M000042,42,english,80012,online,1,32944.59,0,33.44459,CAMP_NEW_MEMBER_ONBOARD
M006678,29,english,67202,event,1,32696.63999999999,0,33.19663999999999,CAMP_NEW_MEMBER_ONBOARD
M007299,31,english,67207,online,2,0.0,16,33.0,CAMP_NEW_MEMBER_ONBOARD
M002007,40,english,80015,online,2,5760.859999999999,13,32.76086,CAMP_NEW_MEMBER_ONBOARD
M003840,36,english,80030,online,2,3708.95,14,32.70895,CAMP_NEW_MEMBER_ONBOARD
M000797,40,english,80219,online,2,1473.0100000000002,15,32.47301,CAMP_NEW_MEMBER_ONBOARD
M006909,30,english,67214,branch,1,1713.1799999999998,15,32.21318,CAMP_NEW_MEMBER_ONBOARD
M003216,61,english,67207,online,2,30666.9,0,31.666900000000002,CAMP_NEW_MEMBER_ONBOARD
M002975,51,english,80205,online,2,6445.84,12,31.44584,CAMP_NEW_MEMBER_ONBOARD
M007988,36,english,80033,branch,2,30321.36000000001,0,31.321360000000013,CAMP_NEW_MEMBER_ONBOARD
M004693,51,english,67207,online,2,6065.640000000001,12,31.065640000000002,CAMP_NEW_MEMBER_ONBOARD
M007296,35,english,80203,referral,2,0.0,15,31.0,CAMP_NEW_MEMBER_ONBOARD
M007458,49,english,80218,online,2,0.0,15,31.0,CAMP_NEW_MEMBER_ONBOARD
M003786,33,english,80033,online,1,0.0,15,30.5,CAMP_NEW_MEMBER_ONBOARD
M007192,40,english,67213,referral,1,0.0,15,30.5,CAMP_NEW_MEMBER_ONBOARD
M006048,58,english,80222,referral,1,3265.2999999999997,13,29.7653,CAMP_NEW_MEMBER_ONBOARD
M004033,26,english,80212,online,2,124.30000000000001,14,29.1243,CAMP_NEW_MEMBER_ONBOARD
M007078,65,english,80122,branch,2,27708.870000000014,0,28.708870000000015,CAMP_NEW_MEMBER_ONBOARD
M005788,63,english,80111,online,1,0.0,14,28.5,CAMP_NEW_MEMBER_ONBOARD
M005125,48,english,80207,online,1,0.0,14,28.5,CAMP_NEW_MEMBER_ONBOARD
M002890,45,spanish,67218,online,1,0.0,14,28.5,CAMP_NEW_MEMBER_ONBOARD
M000911,36,english,67208,branch,2,9107.44,9,28.10744,CAMP_NEW_MEMBER_ONBOARD
M008380,43,english,80205,branch,1,27585.800000000007,0,28.085800000000006,CAMP_NEW_MEMBER_ONBOARD
M002294,30,spanish,80202,online,1,27004.560000000005,0,27.504560000000005,CAMP_NEW_MEMBER_ONBOARD
M007560,37,english,80220,online,1,26823.6,0,27.3236,CAMP_NEW_MEMBER_ONBOARD
M001711,53,english,80222,branch,2,0.0,13,27.0,CAMP_NEW_MEMBER_ONBOARD
M007663,32,english,67218,online,1,210.57,13,26.71057,CAMP_NEW_MEMBER_ONBOARD
M005145,51,english,80209,online,1,0.0,13,26.5,CAMP_NEW_MEMBER_ONBOARD
M003573,44,spanish,80123,branch,1,0.0,13,26.5,CAMP_NEW_MEMBER_ONBOARD
M003825,32,english,80122,online,1,0.0,13,26.5,CAMP_NEW_MEMBER_ONBOARD
M009500,60,english,80122,branch,2,5464.5599999999995,10,26.46456,CAMP_NEW_MEMBER_ONBOARD
M001133,59,spanish,67203,branch,1,25851.420000000002,0,26.35142,CAMP_NEW_MEMBER_ONBOARD
M006935,51,english,80204,referral,1,1717.8700000000001,12,26.21787,CAMP_NEW_MEMBER_ONBOARD
M001840,38,spanish,80033,online,1,25400.8,0,25.9008,CAMP_NEW_MEMBER_ONBOARD
M005613,52,english,80227,online,2,6174.629999999999,9,25.17463,CAMP_NEW_MEMBER_ONBOARD
M000543,46,other,80121,online,2,4101.0,10,25.101,CAMP_NEW_MEMBER_ONBOARD
M002511,46,english,80204,event,2,0.0,12,25.0,CAMP_NEW_MEMBER_ONBOARD
M007704,52,english,67227,online,2,0.0,12,25.0,CAMP_NEW_MEMBER_ONBOARD
M009028,53,english,67203,online,2,0.0,12,25.0,CAMP_NEW_MEMBER_ONBOARD
M004167,36,english,67226,online,2,23728.640000000007,0,24.728640000000006,CAMP_NEW_MEMBER_ONBOARD
M005244,48,english,67214,branch,1,0.0,12,24.5,CAMP_NEW_MEMBER_ONBOARD
M004533,46,spanish,80205,online,1,0.0,12,24.5,CAMP_NEW_MEMBER_ONBOARD
M006660,44,english,80112,referral,1,0.0,12,24.5,CAMP_NEW_MEMBER_ONBOARD
M009966,46,spanish,80112,referral,1,0.0,12,24.5,CAMP_NEW_MEMBER_ONBOARD
M000553,54,spanish,80218,branch,2,0.0,11,23.0,CAMP_NEW_MEMBER_ONBOARD
M000199,41,spanish,80010,online,2,0.0,11,23.0,CAMP_NEW_MEMBER_ONBOARD
M007837,48,english,67212,online,2,0.0,11,23.0,CAMP_NEW_MEMBER_ONBOARD
M006266,42,spanish,80120,online,2,0.0,11,23.0,CAMP_NEW_MEMBER_ONBOARD
M009721,36,spanish,80220,branch,2,0.0,11,23.0,CAMP_NEW_MEMBER_ONBOARD
M005569,43,english,80203,online,1,0.0,11,22.5,CAMP_NEW_MEMBER_ONBOARD
M001045,38,english,80022,online,1,21611.119999999995,0,22.111119999999996,CAMP_NEW_MEMBER_ONBOARD
M002130,49,english,80110,online,2,20856.3,0,21.8563,CAMP_NEW_MEMBER_ONBOARD
M005487,42,english,80209,online,1,21140.399999999994,0,21.640399999999996,CAMP_NEW_MEMBER_ONBOARD
M000478,44,english,80218,branch,2,20515.899999999998,0,21.5159,CAMP_NEW_MEMBER_ONBOARD
M000524,47,english,80216,branch,2,20346.56,0,21.34656,CAMP_NEW_MEMBER_ONBOARD
M005154,34,english,67204,online,2,20212.290000000005,0,21.212290000000007,CAMP_NEW_MEMBER_ONBOARD
M001398,28,english,80111,branch,1,20545.069999999996,0,21.045069999999996,CAMP_NEW_MEMBER_ONBOARD
M002323,45,english,67219,online,2,0.0,10,21.0,CAMP_NEW_MEMBER_ONBOARD
M008615,40,english,67204,online,2,0.0,10,21.0,CAMP_NEW_MEMBER_ONBOARD
M005000,30,english,80202,online,1,20233.399999999998,0,20.7334,CAMP_NEW_MEMBER_ONBOARD
M009742,26,english,80212,online,2,19706.400000000005,0,20.706400000000006,CAMP_NEW_MEMBER_ONBOARD
M009492,39,spanish,80111,referral,1,1849.0500000000002,9,20.349050000000002,CAMP_NEW_MEMBER_ONBOARD
M002433,40,english,67213,online,1,19767.24,0,20.26724,CAMP_NEW_MEMBER_ONBOARD
M009503,42,spanish,80111,online,1,19739.449999999997,0,20.239449999999998,CAMP_NEW_MEMBER_ONBOARD
M009022,59,spanish,67207,online,1,19366.72,0,19.86672,CAMP_NEW_MEMBER_ONBOARD
M000767,40,spanish,80014,online,2,18836.760000000002,0,19.83676,CAMP_NEW_MEMBER_ONBOARD
M004247,42,spanish,80205,branch,1,19249.760000000006,0,19.749760000000006,CAMP_NEW_MEMBER_ONBOARD
M001481,49,spanish,80012,referral,1,19051.699999999997,0,19.551699999999997,CAMP_NEW_MEMBER_ONBOARD
M005470,41,english,80017,online,2,18310.14,0,19.31014,CAMP_NEW_MEMBER_ONBOARD
M006738,44,english,67207,online,2,17753.129999999983,0,18.753129999999985,CAMP_NEW_MEMBER_ONBOARD
M003848,34,spanish,80218,online,1,18159.260000000006,0,18.659260000000007,CAMP_NEW_MEMBER_ONBOARD
M002093,47,spanish,80120,online,1,0.0,9,18.5,CAMP_NEW_MEMBER_ONBOARD
M002340,32,english,67203,branch,1,17911.600000000006,0,18.411600000000007,CAMP_NEW_MEMBER_ONBOARD
M005351,47,english,80223,online,1,17738.699999999997,0,18.238699999999998,CAMP_NEW_MEMBER_ONBOARD
M003957,39,spanish,80202,online,1,17558.559999999998,0,18.058559999999996,CAMP_NEW_MEMBER_ONBOARD
M005448,61,english,80231,branch,2,0.0,8,17.0,CAMP_NEW_MEMBER_ONBOARD
M002494,57,english,80111,online,2,0.0,8,17.0,CAMP_NEW_MEMBER_ONBOARD
M005813,43,english,80222,branch,2,15992.199999999997,0,16.992199999999997,CAMP_NEW_MEMBER_ONBOARD
M001910,42,spanish,80218,branch,1,16268.070000000002,0,16.76807,CAMP_NEW_MEMBER_ONBOARD
M006207,35,english,80121,online,1,16110.05,0,16.61005,CAMP_NEW_MEMBER_ONBOARD
M005900,53,english,80033,branch,2,15527.999999999996,0,16.528,CAMP_NEW_MEMBER_ONBOARD
M005702,37,english,80123,branch,1,0.0,8,16.5,CAMP_NEW_MEMBER_ONBOARD
M003277,54,spanish,80222,online,1,0.0,8,16.5,CAMP_NEW_MEMBER_ONBOARD
M007772,38,english,67214,referral,1,0.0,8,16.5,CAMP_NEW_MEMBER_ONBOARD
M003946,51,spanish,80110,online,1,15699.240000000002,0,16.199240000000003,CAMP_NEW_MEMBER_ONBOARD
M004614,34,english,80212,online,2,15165.960000000001,0,16.165960000000002,CAMP_NEW_MEMBER_ONBOARD
M008012,45,english,80209,branch,1,15587.52,0,16.08752,CAMP_NEW_MEMBER_ONBOARD
M007361,31,english,80121,online,2,15083.640000000003,0,16.083640000000003,CAMP_NEW_MEMBER_ONBOARD
